fbref,name,transfermarkt,url
0e96a5e1,Christopher Martins,248054,/christopher-martins-pereira/profil/spieler/248054
0eb03d5b,Vukasin Jovanovic,264140,/vukasin-jovanovic/profil/spieler/264140
0eb5720b,Mergim Mavraj,38267,/mergim-mavraj/profil/spieler/38267
0eeafda5,Rolando,27300,/rolando/profil/spieler/27300
0ef89a37,Philippe Coutinho,80444,/philippe-coutinho/profil/spieler/80444
0efacb06,Junior Kabananga,153067,/junior-kabananga/profil/spieler/153067
0f0aa5b4,Kenneth Omeruo,131708,/kenneth-omeruo/profil/spieler/131708
0f134faf,Mathias Jensen,319859,/mathias-jensen/profil/spieler/319859
0f138d5a,Andreu Fontas,65237,/andreu-fontas/profil/spieler/65237
0f26fd24,Anastasios Donis,243606,/anastasios-donis/profil/spieler/243606
0f276764,Hannes Thor Halldorsson,103440,/hannes-thor-halldorsson/profil/spieler/103440
0f4c0bad,Alexis Alegue,228999,/alexis-alegue/profil/spieler/228999
0f52f925,Lucas Lima,182323,/lucas-lima/profil/spieler/182323
0f7533cd,Bobby Reid,186186,/bobby-reid/profil/spieler/186186
0f8418aa,Ibrahima Sissoko,372712,/ibrahima-sissoko/profil/spieler/372712
0f86995c,Hianga Mananga Mbock,684062,/hiangaa-mbock/profil/spieler/684062
0f87f8c2,Ibrahim Cisse,341393,/ibrahim-cisse/profil/spieler/341393
0f888175,Thorsten Schick,55574,/thorsten-schick/profil/spieler/55574
0f933743,Francisco Sierralta,371436,/francisco-sierralta/profil/spieler/371436
0f9b8301,Cristian Battocchio,129868,/cristian-battocchio/profil/spieler/129868
0fb21da9,Romain Metanire,154209,/romain-metanire/profil/spieler/154209
0fbb73c2,Laurent Jans,163724,/laurent-jans/profil/spieler/163724
0fbecd11,Dominik Kohr,118847,/dominik-kohr/profil/spieler/118847
0fd37a3d,Mihai Bordeianu,210059,/mihai-bordeianu/profil/spieler/210059
0fe7f7bc,Giovanni Sio,76293,/giovanni-sio/profil/spieler/76293
1001ae82,Ryad Boudebouz,77826,/ryad-boudebouz/profil/spieler/77826
101da2b5,Fernandinho,26267,/fernandinho/profil/spieler/26267
1025db8e,Jeffrey Gouweleeuw,106405,/jeffrey-gouweleeuw/profil/spieler/106405
1040e783,Romain Genevois,57525,/romain-genevois/profil/spieler/57525
10549b49,Sardar Azmoun,180337,/sardar-azmoun/profil/spieler/180337
1055fa53,Markus Wostry,122792,/markus-wostry/profil/spieler/122792
1061c207,Jerome Prior,238720,/jerome-prior/profil/spieler/238720
106bca06,Alessandro Schopf,118397,/alessandro-schopf/profil/spieler/118397
1079c685,Alberto Cerri,197751,/alberto-cerri/profil/spieler/197751
108fe016,Marcos Antonio,468301,/marcos-antonio/profil/spieler/468301
10dc46f0,Salvatore Sirigu,25508,/salvatore-sirigu/profil/spieler/25508
10e25802,Esteban Rolon,399887,/esteban-rolon/profil/spieler/399887
10e7f486,Rogerio,401527,/rogerio/profil/spieler/401527
10efd0e1,Jean Seri,178614,/jean-michael-seri/profil/spieler/178614
10f0fdd3,Jean Ricner Bellegarde,450050,/jean-ricner-bellegarde/profil/spieler/450050
10f1cd17,Pipa,423166,/pipa/profil/spieler/423166
10fe831e,Murilo Cerqueira,458710,/murilo-cerqueira/profil/spieler/458710
110338ae,Boy Waterman,4391,/boy-waterman/profil/spieler/4391
110a95ca,Denis Scherbitskiy,249761,/denis-shcherbitskiy/profil/spieler/249761
111c3236,Fabian Delph,50362,/fabian-delph/profil/spieler/50362
112521d1,Pedrosa,501418,/adria-pedrosa/profil/spieler/501418
113fb4ea,Andres Prieto,238032,/andres-prieto/profil/spieler/238032
1144d8d7,Denys Bezborodko,269371,/denys-bezborodko/profil/spieler/269371
1148323a,Eldin Jakupovic,2857,/eldin-jakupovic/profil/spieler/2857
1151fb6e,Kelvin Ofori,687035,/kelvin-ofori/profil/spieler/687035
115b7ab9,Maksym Malyshev,256213,/maksym-malyshev/profil/spieler/256213
1163de29,Samuele Longo,124560,/samuele-longo/profil/spieler/124560
117beb8f,Giancarlo Gonzalez,111893,/giancarlo-gonzalez/profil/spieler/111893
119b9a8e,Aymeric Laporte,176553,/aymeric-laporte/profil/spieler/176553
11b9265b,Alberto Moreno,207917,/alberto-moreno/profil/spieler/207917
11c0fa9d,Artem Besyedin,305415,/artem-besedin/profil/spieler/305415
11c30a46,Carles Gil,127987,/carles-gil/profil/spieler/127987
11ced928,Yaya Sanogo,127194,/yaya-sanogo/profil/spieler/127194
11dbba47,Marcel Heller,32207,/marcel-heller/profil/spieler/32207
11fd2b75,Omar Mascarell,142031,/omar-mascarell/profil/spieler/142031
11ff3d56,Ibrahima Diallo,413032,/ibrahima-diallo/profil/spieler/413032
121101a4,Dino Peric,240106,/dino-peric/profil/spieler/240106
1232e1dc,Joris Gnagnon,378954,/joris-gnagnon/profil/spieler/378954
1238a3f9,Davie Selke,178459,/davie-selke/profil/spieler/178459
1250086e,David Garcia,44012,/david-garcia/profil/spieler/44012
1251f42e,Danijel Milicevic,33343,/danijel-milicevic/profil/spieler/33343
1253a12e,Ervin Zukanovic,44059,/ervin-zukanovic/profil/spieler/44059
125cb9fe,Lamine Sane,93758,/lamine-sane/profil/spieler/93758
1265a93a,Reece James,472423,/reece-james/profil/spieler/472423
126cf855,Anto Grgic,192637,/anto-grgic/profil/spieler/192637
1295552e,Mert Muldur,353922,/mert-muldur/profil/spieler/353922
129af0db,Alvaro Morata,128223,/alvaro-morata/profil/spieler/128223
129dd8e7,Aleksandar Jovanovic,256567,/aleksandar-jovanovic/profil/spieler/256567
12a875ce,Eloi Amagat,73222,/eloi-amagat/profil/spieler/73222
12aa7661,Jose Holebas,41112,/jose-cholevas/profil/spieler/41112
12c50af5,Denis Suarez,165007,/denis-suarez/profil/spieler/165007
12dcbdcc,Ricardo Esgaio,139395,/ricardo-esgaio/profil/spieler/139395
12e6d21a,Jean Pierre Nsame,225055,/jean-pierre-nsame/profil/spieler/225055
12eda7be,Miguel Atienza,480955,/miguel-atienza/profil/spieler/480955
130a7a3f,Samu Castillejo,195171,/samu-castillejo/profil/spieler/195171
13203c45,Jerome Roussillon,127076,/jerome-roussillon/profil/spieler/127076
1321d6f0,Egor Filipenko,53350,/egor-filipenko/profil/spieler/53350
132a82f1,Wesley Fofana,475411,/wesley-fofana/profil/spieler/475411
132ac341,Aridane Hernandez,82503,/aridane-hernandez/profil/spieler/82503
132bb875,Mauro Goicoechea,72578,/mauro-goicoechea/profil/spieler/72578
133faa84,Marcao,439022,/marcao/profil/spieler/439022
1395682c,Paulo Vinicius,45025,/paulo-vinicius/profil/spieler/45025
13a78e01,Ivan Maewski,118044,/ivan-maevskiy/profil/spieler/118044
13ac19de,Manuel Fernandes,16791,/manuel-fernandes/profil/spieler/16791
13b0c150,Daniele Bonera,5856,/daniele-bonera/profil/spieler/5856
13b44b02,Petar Stojanovic,183841,/petar-stojanovic/profil/spieler/183841
13c44fc5,Jorge,345084,/jorge/profil/spieler/345084
13d74bff,Ole Jorgen Halvorsen,42134,/ole-jorgen-halvorsen/profil/spieler/42134
13d820de,Marco Andreolli,36356,/marco-andreolli/profil/spieler/36356
13ddc856,Takuma Asano,245744,/takuma-asano/profil/spieler/245744
13ea2544,Mohamed Camara,481173,/mady-camara/profil/spieler/481173
140afefb,Marcel Risse,51176,/marcel-risse/profil/spieler/51176
1432d037,Jakub Reznicek,59772,/jakub-reznicek/profil/spieler/59772
144607cc,Jasmin Kurtic,85825,/jasmin-kurtic/profil/spieler/85825
1467af0d,Marco Verratti,102558,/marco-verratti/profil/spieler/102558
146b19d9,Aleksandar Scekic,144334,/aleksandar-scekic/profil/spieler/144334
146f2615,Vladimir Jovovic,246827,/vladimir-jovovic/profil/spieler/246827
148d4105,Mathieu Flamini,17396,/mathieu-flamini/profil/spieler/17396
148e136f,Remy Cabella,113707,/remy-cabella/profil/spieler/113707
149895bf,Garry Rodrigues,170895,/garry-rodrigues/profil/spieler/170895
149c5f5d,Giuseppe Pezzella,336960,/giuseppe-pezzella/profil/spieler/336960
14a7af33,Christian Gross,58396,/christian-gross/profil/spieler/58396
14b8fcdf,Daniele Rugani,162959,/daniele-rugani/profil/spieler/162959
14e8e9d7,Nicolas Isimat Mirin,147846,/nicolas-isimat-mirin/profil/spieler/147846
14e8fe86,Ihor Kharatin,213976,/igor-kharatin/profil/spieler/213976
150a572c,Andrej Kadlec,260842,/andrej-kadlec/profil/spieler/260842
150d5992,Florian Baak,296345,/florian-baak/profil/spieler/296345
1512328c,Keko,66112,/keko-gontan/profil/spieler/66112
1519a888,Rajko Brezancic,60289,/rajko-brezancic/profil/spieler/60289
1522dab2,Davide Astori,87210,/davide-astori/profil/spieler/87210
15413fa5,Salih Ozcan,244940,/salih-ozcan/profil/spieler/244940
156afd6f,Erik Majetschak,337083,/erik-majetschak/profil/spieler/337083
157c5e0b,Mustafa Pektemek,58602,/mustafa-pektemek/profil/spieler/58602
157d29b6,Diego Farias,83877,/diego-farias/profil/spieler/83877
1598599e,Nampalys Mendy,111051,/nampalys-mendy/profil/spieler/111051
15a21c79,Diego Contento,39717,/diego-contento/profil/spieler/39717
15b287da,Daichi Kamada,356141,/daichi-kamada/profil/spieler/356141
15b6e8d7,Caner Erkin,39333,/caner-erkin/profil/spieler/39333
15d0c248,Luiz Felipe,457931,/luiz-felipe/profil/spieler/457931
15e1afd5,Franck Tabanou,66413,/franck-tabanou/profil/spieler/66413
15e9c7e6,Nani,33706,/nani/profil/spieler/33706
15ea812b,James Tarkowski,173504,/james-tarkowski/profil/spieler/173504
15ea94de,Josip Drmic,140579,/josip-drmic/profil/spieler/140579
15eb04ec,Ivan Oblyakov,419845,/ivan-oblyakov/profil/spieler/419845
15f3ec41,Callum Hudson Odoi,392768,/callum-hudson-odoi/profil/spieler/392768
15fd5593,Davy Klaassen,182932,/davy-klaassen/profil/spieler/182932
162efffd,Rodrigo De Paul,255901,/rodrigo-de-paul/profil/spieler/255901
16324e1d,Anthony Briancon,190338,/anthony-briancon/profil/spieler/190338
1633fc8a,Juanpe,115333,/juanpe/profil/spieler/115333
16569fef,Dimitri Bisoli,163216,/dimitri-bisoli/profil/spieler/163216
165bed61,Samir Nasri,18935,/samir-nasri/profil/spieler/18935
16657b95,Bryan Cristante,199248,/bryan-cristante/profil/spieler/199248
1668b4b1,Djordje Ivanovic,358845,/djordje-ivanovic/profil/spieler/358845
166a981d,Racine Coly,323379,/racine-coly/profil/spieler/323379
16714a62,Khaled Adenon,39174,/khaled-adenon/profil/spieler/39174
167c1bb0,Javi Garcia,36350,/javi-garcia/profil/spieler/36350
167d5018,Felix Eboa Eboa,296359,/felix-eboa-eboa/profil/spieler/296359
16886ee5,Joeri de Kamps,57303,/joeri-de-kamps/profil/spieler/57303
169fd162,Hwang Hee chan,292246,/hee-chan-hwang/profil/spieler/292246
16aa3654,Takefusa Kubo,405398,/takefusa-kubo/profil/spieler/405398
16aa7d4c,Brendan Chardonnet,250779,/brendan-chardonnet/profil/spieler/250779
16b4260e,Daishawn Redan,361081,/daishawn-redan/profil/spieler/361081
16b9d5cf,Nikola Maksimovic,124715,/nikola-maksimovic/profil/spieler/124715
16bb656a,Pawel Dawidowicz,248732,/pawel-dawidowicz/profil/spieler/248732
16ceb862,Olivier Giroud,82442,/olivier-giroud/profil/spieler/82442
16daec92,Mijat Gacinovic,215864,/mijat-gacinovic/profil/spieler/215864
16e9d0ea,Alex Moreno,193098,/alex-moreno/profil/spieler/193098
16fa6881,Mario Vrancic,39372,/mario-vrancic/profil/spieler/39372
17145c90,Sergei Petrov,102581,/sergey-petrov/profil/spieler/102581
173061c0,Riccardo Gagliolo,240786,/riccardo-gagliolo/profil/spieler/240786
17310a6c,Ogenyi Onazi,131709,/ogenyi-onazi/profil/spieler/131709
17370b95,Bernardo,364258,/bernardo/profil/spieler/364258
173db1f4,Leo Jaba,468260,/leo-jaba/profil/spieler/468260
173eb3cd,Balint Vecsei,151658,/balint-vecsei/profil/spieler/151658
174651c8,David Timor,158795,/david-timor/profil/spieler/158795
1748c9f7,Thomas Pledl,131561,/thomas-pledl/profil/spieler/131561
174944a3,Elio Capradossi,238947,/elio-capradossi/profil/spieler/238947
174f09a6,Ignasi Miquel,70245,/ignasi-miquel/profil/spieler/70245
176674ab,Ndombe Mubele,265504,/firmin-mubele/profil/spieler/265504
1770bd68,Ken Sema,252345,/ken-sema/profil/spieler/252345
1771f2c1,Eneko Boveda,89313,/eneko-boveda/profil/spieler/89313
17780d2b,Tobias Strobl,57845,/tobias-strobl/profil/spieler/57845
178ae8f8,Diogo Jota,340950,/diogo-jota/profil/spieler/340950
179d2851,Ondrej Kolar,189630,/ondrej-kolar/profil/spieler/189630
17cddb4d,Bruno Zuculini,115507,/bruno-zuculini/profil/spieler/115507
17d4507a,Enda Stevens,85706,/enda-stevens/profil/spieler/85706
17d9e354,Alberto Garcia,58497,/alberto-garcia/profil/spieler/58497
17e3e467,Mykola Shaparenko,368611,/mykola-shaparenko/profil/spieler/368611
17f29fb0,Idriss Saadi,111057,/idriss-saadi/profil/spieler/111057
17f3620a,Krzysztof Piatek,327757,/krzysztof-piatek/profil/spieler/327757
1840e36d,Thibaut Courtois,108390,/thibaut-courtois/profil/spieler/108390
184e4970,Darren Fletcher,3547,/darren-fletcher/profil/spieler/3547
1858bbf7,Giedrius Arlauskis,69001,/giedrius-arlauskis/profil/spieler/69001
1880614f,Cengiz Under,341647,/cengiz-under/profil/spieler/341647
189cee7b,Javier Hernandez,50935,/chicharito/profil/spieler/50935
18abe173,Joseph Aidoo,358250,/joseph-aidoo/profil/spieler/358250
18b896d6,Antonio Rudiger,86202,/antonio-rudiger/profil/spieler/86202
18b999f4,Neeskens Kebano,111422,/neeskens-kebano/profil/spieler/111422
18dc8533,Juan Aguilera,75820,/juan-aguilera/profil/spieler/75820
18e96f64,Kyle Bartley,67421,/kyle-bartley/profil/spieler/67421
18ebca4b,Gaetan Charbonnier,93678,/gaetan-charbonnier/profil/spieler/93678
18f9dbd0,Hidde ter Avest,258519,/hidde-ter-avest/profil/spieler/258519
1900032e,Jannik Vestergaard,99331,/jannik-vestergaard/profil/spieler/99331
1931bde9,Rajiv van La Parra,77001,/rajiv-van-la-parra/profil/spieler/77001
1961b2aa,Andre Gomes,221025,/andre-gomes/profil/spieler/221025
1971591f,Cody Gakpo,434675,/cody-gakpo/profil/spieler/434675
197640fd,Timothy Castagne,262226,/timothy-castagne/profil/spieler/262226
1978a39a,Matti Lund Nielsen,44720,/matti-lund-nielsen/profil/spieler/44720
199cd404,Dieumerci Ndongala,103284,/dieumerci-ndongala/profil/spieler/103284
199ff86e,Levi Lumeka,537182,/levi-lumeka/profil/spieler/537182
19a12bed,Hassane Kamara,290017,/hassane-kamara/profil/spieler/290017
19b776e9,Ruben Sobrino,85383,/ruben-sobrino/profil/spieler/85383
19b8b0b9,Collin Quaner,123397,/collin-quaner/profil/spieler/123397
19ba6c6d,Steve Mounie,238639,/steve-mounie/profil/spieler/238639
19c9e24e,Christopher Dibon,54607,/christopher-dibon/profil/spieler/54607
19cda00b,Angel Di Maria,45320,/angel-di-maria/profil/spieler/45320
19e4dca5,Solomon Kvirkvelia,157391,/solomon-kvirkvelia/profil/spieler/157391
19e4eab9,Rodrigo Becao,410158,/rodrigo-becao/profil/spieler/410158
19f8e480,Sergi Palencia,268176,/sergi-palencia/profil/spieler/268176
1a1033a1,Joao Victor Santos Sa,381724,/joao-victor/profil/spieler/381724
1a160ea3,Geoff Cameron,31642,/geoff-cameron/profil/spieler/31642
1a2935f6,Dejan Lovren,37838,/dejan-lovren/profil/spieler/37838
1a317a1b,Raul Garcia,139434,/raul-carnero/profil/spieler/139434
1a4b9094,Bouna Sarr,190685,/bouna-sarr/profil/spieler/190685
1a4ef233,Daniel Amartey,214056,/daniel-amartey/profil/spieler/214056
1a584cb2,Francesco Migliore,60567,/francesco-migliore/profil/spieler/60567
1a6b7ea4,Pablo Rosario,370791,/pablo-rosario/profil/spieler/370791
1a6f2a66,Adama Traore,364405,/adama-traore/profil/spieler/364405
1a799243,Andreas Ulmer,31196,/andreas-ulmer/profil/spieler/31196
1a992676,Julian Draxler,85148,/julian-draxler/profil/spieler/85148
1a9db1c5,Christian Ramsebner,37820,/christian-ramsebner/profil/spieler/37820
1aa84968,Chris Basham,52495,/chris-basham/profil/spieler/52495
1ab0b878,Amato Ciciretti,159902,/amato-ciciretti/profil/spieler/159902
1ac3b888,Adama Niane,253842,/adama-niane/profil/spieler/253842
1ad1f50d,Marco Sau,55801,/marco-sau/profil/spieler/55801
1ad8cb67,Pablo Martinez,282900,/pablo-martinez/profil/spieler/282900
1adcf39e,Mykola Matviyenko,289059,/mykola-matvienko/profil/spieler/289059
1ae30132,Phil Bardsley,15773,/phil-bardsley/profil/spieler/15773
1ae836b1,Elvis Rexhbecaj,280575,/elvis-rexhbecaj/profil/spieler/280575
1ae8b66d,Pavlo Rebenok,43359,/pavlo-rebenok/profil/spieler/43359
1b17ed86,Esteban Granero,44065,/esteban-granero/profil/spieler/44065
1b192c1f,Michael Novak,77487,/michael-novak/profil/spieler/77487
1b278bf5,Lewis Baker,198589,/lewis-baker/profil/spieler/198589
1b40049a,Borja Sainz,634461,/borja-sainz/profil/spieler/634461
1b6862e8,Dereck Kutesa,237669,/dereck-kutesa/profil/spieler/237669
1b729ba2,Aleandro Rosi,34239,/aleandro-rosi/profil/spieler/34239
1b7ec703,Daniel Sturridge,47082,/daniel-sturridge/profil/spieler/47082
1b81794d,Felix Mambimbi,507496,/felix-mambimbi/profil/spieler/507496
1b82f8df,Lukas Lerager,167105,/lukas-lerager/profil/spieler/167105
1b84dbe1,Lucas Digne,126664,/lucas-digne/profil/spieler/126664
1bab7b66,Stoppila Sunzu,82324,/stoppila-sunzu/profil/spieler/82324
1bacc518,Frenkie de Jong,326330,/frenkie-de-jong/profil/spieler/326330
1bcca8b8,Jonathan de Guzman,31067,/jonathan-de-guzman/profil/spieler/31067
1bd5735a,Oleksandr Karavayev,59322,/oleksandr-karavaev/profil/spieler/59322
1bda5842,Portu,99353,/portu/profil/spieler/99353
1bf33a9a,Christian Pulisic,315779,/christian-pulisic/profil/spieler/315779
1bf811d4,Sam Byram,236953,/sam-byram/profil/spieler/236953
1bfb6fef,Bafode Diakite,463605,/bafode-diakite/profil/spieler/463605
1c0567fc,Adel Bettaieb,610484,/adel-bettaieb/profil/spieler/610484
1c07b06e,Andreas Bouchalakis,157535,/andreas-bouchalakis/profil/spieler/157535
1c08a3c8,Amir Abrashi,66005,/amir-abrashi/profil/spieler/66005
1c0ddebb,Martin Chudy,80732,/martin-chudy/profil/spieler/80732
1c344204,Cedric Yambere,291140,/cedric-yambere/profil/spieler/291140
1c37137f,Mykola Morozyuk,59389,/mykola-morozyuk/profil/spieler/59389
1c50f354,Emanuele Giaccherini,84835,/emanuele-giaccherini/profil/spieler/84835
1c529186,Ignazio Abate,16631,/ignazio-abate/profil/spieler/16631
1c59240b,Pep Biel,263804,/pep-biel/profil/spieler/263804
1c7012b8,Declan Rice,357662,/declan-rice/profil/spieler/357662
1c78737d,Aleksandr Erokhin,84483,/aleksandr-erokhin/profil/spieler/84483
1c8c5aed,Cristian Molinaro,21972,/cristian-molinaro/profil/spieler/21972
1c8dc17d,Michael Krohn Dehli,18006,/michael-krohn-dehli/profil/spieler/18006
1c90cd29,Abraham Frimpong,189402,/abraham-frimpong/profil/spieler/189402
1c96ad85,Marcelo Saracchi,373916,/marcelo-saracchi/profil/spieler/373916
1caa93a5,Thomas Kaminski,77757,/thomas-kaminski/profil/spieler/77757
1cac99dc,Luca Siligardi,86079,/luca-siligardi/profil/spieler/86079
1cb49278,Andreas Christensen,196948,/andreas-christensen/profil/spieler/196948
1cbe4984,Paulo Otavio,221611,/paulo-otavio/profil/spieler/221611
1cd87320,Matthias Ostrzolek,53669,/matthias-ostrzolek/profil/spieler/53669
1ceeae3e,Luca Garritano,205677,/luca-garritano/profil/spieler/205677
1d0900d4,Remy Vercoutre,5338,/remy-vercoutre/profil/spieler/5338
1d0bb7e4,Bosko Sutalo,431698,/bosko-sutalo/profil/spieler/431698
1d1691ad,Alvaro Odriozola,280730,/alvaro-odriozola/profil/spieler/280730
1d2d5cc8,Steve Mandanda,23951,/steve-mandanda/profil/spieler/23951
1d387eee,Wayne Routledge,14066,/wayne-routledge/profil/spieler/14066
1d5cab82,Enoch Mwepu,490307,/enock-mwepu/profil/spieler/490307
1d5f96d9,Sabin Merino,192736,/sabin-merino/profil/spieler/192736
1d6ac165,Sam Vokes,48078,/sam-vokes/profil/spieler/48078
1d8c99b0,Ki Sung yueng,81796,/sung-yueng-ki/profil/spieler/81796
1d8e9add,Kevin Vogt,84435,/kevin-vogt/profil/spieler/84435
1daec722,Marc Cucurella,284857,/marc-cucurella/profil/spieler/284857
1dbfae2d,Lazar Randjelovic,512394,/lazar-randjelovic/profil/spieler/512394
1ddbb0da,Iker Casillas,3979,/iker-casillas/profil/spieler/3979
1ddbc7ca,Melvin Bard,532775,/melvin-bard/profil/spieler/532775
1e064bfb,Denys Boyko,91931,/denys-boyko/profil/spieler/91931
1e0b6a73,Simon Francis,13573,/simon-francis/profil/spieler/13573
1e12c53b,Bruno Martella,164108,/bruno-martella/profil/spieler/164108
1e23a224,Florentin Pogba,140497,/florentin-pogba/profil/spieler/140497
1e26e376,Sergio Romero,30690,/sergio-romero/profil/spieler/30690
1e274a0a,Sven Michel,186988,/sven-michel/profil/spieler/186988
1e43fad8,Ralf Fahrmann,39015,/ralf-fahrmann/profil/spieler/39015
1e8dbb59,Radovan Pankov,322798,/radovan-pankov/profil/spieler/322798
1e9bde92,Guillermo Ochoa,29559,/guillermo-ochoa/profil/spieler/29559
1ea5f91c,Jakub Jankto,319160,/jakub-jankto/profil/spieler/319160
1ec4e202,Benjamin Nivet,33927,/benjamin-nivet/profil/spieler/33927
