,match_stats_key,match_id,possession_x,possession_y,fouls_x,fouls_y,corners_x,corners_y,crosses_x,crosses_y,touches_x,touches_y,tackles_x,tackles_y,interceptions_x,interceptions_y,aerials_won_x,aerials_won_y,clearances_x,clearances_y,offsides_x,offsides_y,goal_kicks_x,goal_kicks_y,throw_ins_x,throw_ins_y,long_balls_x,long_balls_y
1930,1930,9dbc60d4,0.55,0.45,12.0,10.0,8.0,4.0,19.0,9.0,629.0,580.0,18.0,11.0,8.0,5.0,43.0,29.0,16.0,54.0,0.0,1.0,9.0,8.0,40.0,22.0,87.0,60.0
1931,1931,a11273b7,0.43,0.57,16.0,14.0,7.0,0.0,16.0,13.0,508.0,652.0,26.0,23.0,3.0,8.0,21.0,21.0,11.0,24.0,2.0,0.0,5.0,10.0,36.0,20.0,63.0,40.0
1932,1932,738ade70,0.62,0.38,9.0,13.0,4.0,2.0,18.0,7.0,691.0,475.0,14.0,17.0,5.0,4.0,20.0,16.0,25.0,45.0,1.0,3.0,7.0,5.0,42.0,40.0,69.0,73.0
1933,1933,9c238122,0.36,0.64,5.0,11.0,2.0,7.0,2.0,21.0,526.0,769.0,21.0,15.0,22.0,10.0,9.0,11.0,47.0,21.0,1.0,0.0,8.0,5.0,18.0,28.0,70.0,69.0
1934,1934,ebfe971d,0.55,0.45,15.0,12.0,12.0,7.0,11.0,7.0,650.0,574.0,25.0,25.0,9.0,8.0,16.0,15.0,24.0,34.0,0.0,0.0,6.0,6.0,29.0,19.0,66.0,50.0
1935,1935,6ce374b0,0.68,0.32,17.0,13.0,5.0,6.0,19.0,10.0,767.0,416.0,14.0,16.0,2.0,5.0,14.0,16.0,16.0,20.0,1.0,3.0,3.0,13.0,12.0,9.0,40.0,44.0
1936,1936,2619bcb9,0.61,0.39,14.0,13.0,9.0,8.0,12.0,9.0,752.0,535.0,26.0,11.0,2.0,9.0,13.0,15.0,18.0,25.0,2.0,0.0,6.0,7.0,20.0,16.0,55.0,44.0
1937,1937,bc091e86,0.78,0.22,5.0,9.0,6.0,1.0,23.0,10.0,1031.0,393.0,13.0,14.0,4.0,14.0,9.0,11.0,32.0,43.0,1.0,3.0,5.0,9.0,17.0,12.0,46.0,43.0
1938,1938,fdd364a6,0.48,0.52,19.0,18.0,3.0,5.0,6.0,5.0,718.0,719.0,34.0,17.0,8.0,4.0,10.0,18.0,22.0,23.0,1.0,0.0,4.0,9.0,20.0,30.0,64.0,56.0
1939,1939,66823ac4,0.46,0.54,13.0,18.0,9.0,6.0,8.0,9.0,509.0,559.0,23.0,13.0,5.0,3.0,24.0,26.0,21.0,26.0,0.0,2.0,4.0,10.0,25.0,25.0,72.0,73.0
1940,1940,c24b02bd,0.66,0.34,4.0,10.0,12.0,2.0,24.0,4.0,731.0,481.0,14.0,20.0,3.0,8.0,25.0,24.0,42.0,71.0,3.0,2.0,4.0,10.0,39.0,32.0,88.0,53.0
1941,1941,bcdc3fb0,0.43,0.57,12.0,11.0,7.0,3.0,15.0,11.0,472.0,602.0,20.0,14.0,7.0,5.0,19.0,20.0,21.0,36.0,1.0,1.0,7.0,5.0,17.0,23.0,72.0,47.0
1942,1942,5947b8fb,0.45,0.55,16.0,14.0,7.0,5.0,12.0,14.0,546.0,616.0,23.0,25.0,7.0,3.0,23.0,11.0,16.0,23.0,0.0,3.0,6.0,11.0,26.0,18.0,58.0,65.0
1943,1943,4f00e03a,0.33,0.67,16.0,14.0,3.0,7.0,8.0,8.0,461.0,804.0,13.0,14.0,9.0,8.0,10.0,9.0,22.0,20.0,1.0,1.0,6.0,4.0,21.0,21.0,51.0,53.0
1944,1944,09ec6552,0.4,0.6,14.0,7.0,4.0,1.0,11.0,5.0,549.0,737.0,31.0,20.0,13.0,6.0,13.0,11.0,29.0,22.0,1.0,0.0,6.0,6.0,25.0,27.0,60.0,50.0
1945,1945,835d0c36,0.57,0.43,7.0,19.0,3.0,5.0,6.0,13.0,718.0,565.0,23.0,18.0,14.0,14.0,17.0,12.0,17.0,10.0,1.0,1.0,5.0,13.0,13.0,22.0,67.0,58.0
1946,1946,485003ed,0.51,0.49,12.0,14.0,6.0,3.0,9.0,12.0,624.0,579.0,15.0,22.0,6.0,1.0,10.0,16.0,23.0,12.0,2.0,1.0,9.0,6.0,17.0,17.0,47.0,43.0
1947,1947,3aee1ba7,0.68,0.32,5.0,11.0,16.0,8.0,23.0,14.0,814.0,460.0,22.0,26.0,3.0,9.0,21.0,23.0,17.0,47.0,2.0,2.0,2.0,17.0,19.0,14.0,43.0,66.0
1948,1948,8edf3e12,0.42,0.58,16.0,20.0,6.0,7.0,8.0,15.0,508.0,630.0,25.0,20.0,9.0,12.0,10.0,16.0,26.0,10.0,2.0,0.0,13.0,4.0,20.0,27.0,60.0,52.0
1949,1949,aeb979e2,0.64,0.36,8.0,14.0,8.0,7.0,17.0,3.0,720.0,473.0,24.0,32.0,7.0,9.0,26.0,19.0,26.0,27.0,1.0,3.0,3.0,10.0,26.0,32.0,58.0,48.0
1950,1950,57d79762,0.27,0.73,12.0,7.0,4.0,14.0,7.0,22.0,480.0,983.0,10.0,23.0,1.0,6.0,18.0,26.0,53.0,34.0,1.0,2.0,9.0,5.0,17.0,22.0,53.0,56.0
1951,1951,2cb790f2,0.35,0.65,10.0,12.0,4.0,9.0,12.0,16.0,449.0,698.0,19.0,15.0,7.0,8.0,36.0,29.0,39.0,28.0,0.0,1.0,6.0,9.0,29.0,25.0,61.0,64.0
1952,1952,5d623dc0,0.54,0.46,14.0,13.0,11.0,7.0,14.0,7.0,557.0,507.0,19.0,21.0,0.0,2.0,25.0,37.0,22.0,26.0,2.0,2.0,6.0,7.0,29.0,28.0,66.0,71.0
1953,1953,4df69c15,0.31,0.69,9.0,8.0,3.0,5.0,12.0,16.0,451.0,830.0,17.0,8.0,14.0,10.0,22.0,18.0,42.0,22.0,5.0,1.0,13.0,7.0,19.0,21.0,56.0,51.0
1954,1954,ea2c2272,0.45,0.55,12.0,11.0,13.0,8.0,12.0,8.0,509.0,604.0,18.0,15.0,10.0,9.0,16.0,17.0,15.0,28.0,3.0,1.0,7.0,6.0,22.0,25.0,60.0,50.0
1955,1955,2475762d,0.65,0.35,18.0,15.0,4.0,5.0,17.0,8.0,766.0,491.0,23.0,26.0,5.0,15.0,22.0,15.0,23.0,36.0,0.0,0.0,9.0,5.0,23.0,19.0,46.0,70.0
1956,1956,a24ed8fc,0.73,0.27,9.0,15.0,9.0,4.0,14.0,9.0,880.0,398.0,10.0,16.0,10.0,8.0,23.0,20.0,31.0,34.0,2.0,5.0,4.0,8.0,25.0,16.0,61.0,58.0
1957,1957,fcdf913d,0.43,0.57,12.0,11.0,10.0,5.0,24.0,7.0,547.0,705.0,17.0,15.0,2.0,7.0,19.0,27.0,33.0,58.0,1.0,3.0,9.0,5.0,24.0,32.0,67.0,72.0
1958,1958,7535d777,0.44,0.56,12.0,19.0,8.0,8.0,10.0,17.0,559.0,615.0,19.0,24.0,18.0,4.0,21.0,29.0,49.0,22.0,1.0,1.0,7.0,6.0,15.0,24.0,65.0,50.0
1959,1959,947a04e9,0.39,0.61,17.0,15.0,5.0,8.0,14.0,9.0,463.0,660.0,17.0,18.0,12.0,4.0,20.0,19.0,16.0,29.0,0.0,2.0,7.0,8.0,24.0,21.0,56.0,60.0
1960,1960,bf382825,0.67,0.33,11.0,10.0,6.0,7.0,13.0,18.0,764.0,420.0,16.0,13.0,10.0,11.0,24.0,25.0,44.0,22.0,2.0,2.0,9.0,8.0,14.0,20.0,65.0,55.0
1961,1961,6a08610e,0.43,0.57,5.0,10.0,2.0,0.0,9.0,12.0,621.0,780.0,26.0,23.0,4.0,11.0,15.0,17.0,17.0,26.0,0.0,0.0,9.0,9.0,25.0,33.0,82.0,69.0
1962,1962,1b4c17ec,0.46,0.54,19.0,14.0,3.0,5.0,19.0,13.0,578.0,659.0,23.0,15.0,10.0,5.0,28.0,23.0,40.0,48.0,2.0,0.0,5.0,9.0,26.0,19.0,80.0,77.0
1963,1963,c062bff0,0.61,0.39,8.0,13.0,6.0,1.0,8.0,7.0,773.0,524.0,17.0,18.0,8.0,5.0,19.0,17.0,17.0,13.0,0.0,1.0,7.0,4.0,18.0,15.0,61.0,50.0
1964,1964,04416d35,0.28,0.72,13.0,11.0,2.0,11.0,7.0,15.0,442.0,891.0,20.0,16.0,10.0,7.0,10.0,10.0,37.0,10.0,1.0,2.0,6.0,2.0,14.0,27.0,59.0,67.0
1965,1965,76f492dc,0.64,0.36,17.0,13.0,9.0,0.0,16.0,5.0,712.0,455.0,26.0,23.0,7.0,8.0,22.0,15.0,20.0,20.0,3.0,2.0,5.0,10.0,33.0,26.0,63.0,55.0
1966,1966,18961bf7,0.46,0.54,13.0,18.0,12.0,4.0,12.0,13.0,536.0,613.0,7.0,18.0,3.0,3.0,24.0,35.0,31.0,31.0,1.0,0.0,4.0,10.0,28.0,21.0,81.0,71.0
1967,1967,5825b217,0.67,0.33,9.0,6.0,5.0,2.0,8.0,7.0,804.0,428.0,8.0,13.0,6.0,12.0,6.0,2.0,6.0,12.0,1.0,5.0,5.0,8.0,18.0,10.0,48.0,34.0
1968,1968,d659cbdf,0.55,0.45,14.0,16.0,9.0,7.0,5.0,4.0,558.0,501.0,22.0,25.0,2.0,3.0,16.0,25.0,12.0,22.0,2.0,1.0,10.0,5.0,19.0,27.0,77.0,60.0
1969,1969,973a441a,0.4,0.6,22.0,20.0,7.0,6.0,5.0,11.0,525.0,723.0,18.0,16.0,7.0,12.0,18.0,18.0,28.0,16.0,1.0,3.0,7.0,8.0,24.0,20.0,60.0,36.0
1970,1970,e5f403c2,0.33,0.67,17.0,12.0,2.0,7.0,16.0,15.0,432.0,720.0,15.0,28.0,6.0,4.0,15.0,18.0,25.0,29.0,0.0,3.0,12.0,6.0,30.0,23.0,70.0,48.0
1971,1971,1abcdcde,0.42,0.58,16.0,8.0,10.0,7.0,14.0,9.0,464.0,633.0,22.0,6.0,8.0,4.0,8.0,11.0,21.0,32.0,0.0,4.0,5.0,5.0,15.0,19.0,32.0,37.0
1972,1972,6ddd148a,0.42,0.58,12.0,7.0,5.0,7.0,14.0,11.0,498.0,654.0,16.0,18.0,3.0,4.0,16.0,24.0,19.0,23.0,0.0,1.0,3.0,4.0,22.0,26.0,59.0,71.0
1973,1973,c4d88352,0.59,0.41,15.0,20.0,11.0,4.0,6.0,3.0,633.0,494.0,17.0,20.0,4.0,5.0,18.0,13.0,15.0,37.0,1.0,3.0,5.0,10.0,20.0,16.0,39.0,59.0
1974,1974,4e501da1,0.47,0.53,10.0,11.0,2.0,4.0,11.0,14.0,562.0,619.0,13.0,15.0,1.0,1.0,15.0,20.0,16.0,18.0,3.0,1.0,11.0,3.0,21.0,20.0,62.0,61.0
1975,1975,827d4651,0.27,0.73,12.0,17.0,2.0,10.0,8.0,24.0,389.0,831.0,10.0,9.0,6.0,2.0,21.0,23.0,39.0,22.0,0.0,0.0,14.0,4.0,19.0,27.0,62.0,69.0
1976,1976,603174fb,0.3,0.7,20.0,13.0,1.0,6.0,4.0,8.0,391.0,733.0,20.0,20.0,4.0,2.0,17.0,27.0,31.0,11.0,2.0,1.0,12.0,6.0,22.0,27.0,65.0,60.0
1977,1977,b1d3ebde,0.71,0.29,8.0,11.0,3.0,1.0,11.0,2.0,907.0,407.0,10.0,12.0,0.0,4.0,22.0,12.0,9.0,18.0,1.0,2.0,4.0,12.0,16.0,13.0,53.0,74.0
1978,1978,481a9a3a,0.67,0.33,12.0,17.0,6.0,7.0,13.0,5.0,752.0,440.0,16.0,18.0,6.0,12.0,25.0,17.0,17.0,28.0,0.0,0.0,4.0,10.0,20.0,20.0,54.0,57.0
1979,1979,8fc12d99,0.64,0.36,14.0,11.0,9.0,4.0,11.0,11.0,785.0,493.0,9.0,16.0,1.0,6.0,25.0,18.0,10.0,22.0,3.0,2.0,8.0,15.0,11.0,10.0,47.0,77.0
1980,1980,54cdce8b,0.68,0.32,11.0,11.0,10.0,5.0,3.0,11.0,858.0,456.0,12.0,12.0,5.0,4.0,15.0,7.0,28.0,21.0,1.0,2.0,7.0,6.0,12.0,6.0,42.0,49.0
1981,1981,49724d90,0.47,0.53,11.0,14.0,6.0,5.0,10.0,14.0,568.0,636.0,16.0,17.0,4.0,8.0,14.0,24.0,21.0,23.0,1.0,1.0,5.0,4.0,23.0,21.0,68.0,68.0
1982,1982,66027e20,0.5,0.5,16.0,17.0,6.0,9.0,14.0,20.0,559.0,522.0,6.0,6.0,2.0,3.0,21.0,29.0,64.0,14.0,1.0,0.0,11.0,6.0,17.0,17.0,85.0,50.0
1983,1983,4f61e5af,0.54,0.46,16.0,15.0,6.0,4.0,12.0,9.0,585.0,499.0,22.0,21.0,1.0,2.0,15.0,20.0,23.0,17.0,2.0,2.0,1.0,9.0,21.0,26.0,66.0,52.0
1984,1984,c486cf76,0.73,0.27,9.0,7.0,6.0,0.0,18.0,0.0,1025.0,458.0,15.0,21.0,4.0,3.0,13.0,12.0,4.0,20.0,0.0,1.0,4.0,16.0,18.0,14.0,70.0,65.0
1985,1985,38757aa1,0.53,0.47,11.0,15.0,4.0,6.0,11.0,10.0,569.0,532.0,16.0,10.0,5.0,6.0,14.0,15.0,17.0,31.0,2.0,1.0,3.0,10.0,29.0,22.0,65.0,45.0
1986,1986,965fbb94,0.54,0.46,17.0,16.0,1.0,7.0,11.0,18.0,564.0,478.0,12.0,12.0,9.0,2.0,32.0,34.0,35.0,30.0,3.0,1.0,7.0,4.0,21.0,38.0,85.0,78.0
1987,1987,bc237647,0.35,0.65,14.0,4.0,5.0,7.0,10.0,15.0,488.0,817.0,9.0,10.0,7.0,1.0,17.0,5.0,21.0,12.0,3.0,1.0,14.0,4.0,6.0,16.0,47.0,69.0
1988,1988,b4483d72,0.48,0.52,19.0,17.0,2.0,2.0,9.0,9.0,539.0,571.0,10.0,10.0,2.0,1.0,21.0,23.0,17.0,12.0,0.0,2.0,7.0,16.0,15.0,19.0,67.0,94.0
1989,1989,37720dc3,0.49,0.51,21.0,10.0,5.0,2.0,19.0,6.0,555.0,634.0,12.0,18.0,9.0,8.0,35.0,37.0,17.0,73.0,1.0,1.0,5.0,5.0,28.0,30.0,84.0,78.0
1990,1990,d7661a5f,0.57,0.43,14.0,14.0,9.0,1.0,20.0,7.0,657.0,517.0,17.0,19.0,4.0,1.0,12.0,23.0,30.0,32.0,0.0,0.0,4.0,8.0,29.0,20.0,57.0,72.0
1991,1991,be321c59,0.38,0.62,12.0,10.0,4.0,5.0,9.0,10.0,500.0,748.0,16.0,13.0,15.0,5.0,8.0,5.0,11.0,15.0,2.0,2.0,6.0,9.0,14.0,26.0,42.0,54.0
1992,1992,c2c7ebbf,0.36,0.64,13.0,10.0,3.0,5.0,7.0,19.0,483.0,740.0,20.0,17.0,5.0,0.0,28.0,19.0,29.0,9.0,0.0,1.0,11.0,3.0,21.0,24.0,72.0,47.0
1993,1993,92aaad57,0.55,0.45,12.0,12.0,6.0,3.0,9.0,2.0,630.0,540.0,15.0,18.0,4.0,6.0,21.0,17.0,13.0,15.0,2.0,1.0,4.0,10.0,19.0,14.0,49.0,78.0
1994,1994,cb52b4c8,0.52,0.48,11.0,11.0,6.0,2.0,17.0,1.0,596.0,547.0,11.0,19.0,6.0,3.0,18.0,8.0,11.0,19.0,0.0,2.0,6.0,10.0,16.0,19.0,42.0,58.0
1995,1995,5df18070,0.31,0.7,10.0,9.0,2.0,3.0,4.0,23.0,422.0,801.0,17.0,20.0,7.0,3.0,24.0,18.0,28.0,20.0,2.0,2.0,8.0,5.0,13.0,19.0,65.0,33.0
1996,1996,70507f3c,0.32,0.68,17.0,15.0,1.0,6.0,11.0,17.0,477.0,791.0,21.0,17.0,5.0,6.0,25.0,18.0,49.0,9.0,2.0,1.0,6.0,7.0,19.0,21.0,89.0,73.0
1997,1997,5dffd237,0.48,0.52,10.0,8.0,3.0,3.0,7.0,14.0,633.0,664.0,12.0,16.0,4.0,10.0,7.0,9.0,20.0,17.0,3.0,2.0,6.0,5.0,23.0,18.0,61.0,66.0
1998,1998,aa3a3540,0.58,0.42,13.0,14.0,0.0,2.0,17.0,9.0,728.0,564.0,24.0,17.0,3.0,3.0,8.0,9.0,20.0,18.0,4.0,0.0,6.0,7.0,30.0,22.0,53.0,52.0
1999,1999,88e800c1,0.53,0.47,20.0,10.0,3.0,7.0,8.0,8.0,682.0,611.0,31.0,19.0,7.0,5.0,18.0,25.0,23.0,9.0,1.0,1.0,5.0,7.0,27.0,25.0,53.0,63.0
2000,2000,8bed0062,0.69,0.31,5.0,18.0,8.0,3.0,11.0,7.0,771.0,411.0,14.0,10.0,6.0,7.0,13.0,11.0,12.0,19.0,4.0,4.0,5.0,7.0,13.0,15.0,36.0,44.0
2001,2001,df13ee5b,0.53,0.47,7.0,13.0,3.0,5.0,12.0,9.0,666.0,615.0,13.0,27.0,3.0,6.0,14.0,16.0,13.0,38.0,1.0,0.0,4.0,9.0,27.0,11.0,78.0,58.0
2002,2002,ee7944f1,0.7,0.3,13.0,14.0,5.0,3.0,15.0,7.0,874.0,433.0,14.0,19.0,1.0,7.0,15.0,11.0,21.0,24.0,1.0,2.0,4.0,6.0,17.0,16.0,43.0,53.0
2003,2003,c2378113,0.49,0.51,8.0,18.0,3.0,9.0,8.0,21.0,586.0,590.0,15.0,15.0,1.0,2.0,19.0,22.0,38.0,41.0,2.0,1.0,6.0,10.0,28.0,25.0,81.0,82.0
2004,2004,3d549d43,0.57,0.43,9.0,11.0,6.0,4.0,9.0,16.0,667.0,529.0,21.0,16.0,2.0,7.0,20.0,25.0,22.0,16.0,1.0,1.0,4.0,7.0,16.0,24.0,53.0,65.0
2005,2005,c2481cad,0.7,0.3,20.0,11.0,7.0,5.0,18.0,13.0,797.0,419.0,10.0,14.0,4.0,12.0,10.0,17.0,19.0,32.0,1.0,5.0,4.0,5.0,19.0,23.0,71.0,68.0
2006,2006,260c5c31,0.28,0.72,9.0,8.0,2.0,13.0,5.0,29.0,473.0,966.0,27.0,18.0,9.0,7.0,16.0,19.0,51.0,15.0,2.0,3.0,11.0,2.0,11.0,23.0,60.0,72.0
2007,2007,ba9fd89a,0.52,0.48,16.0,19.0,5.0,6.0,7.0,16.0,575.0,547.0,15.0,10.0,5.0,4.0,17.0,24.0,31.0,24.0,2.0,2.0,8.0,9.0,25.0,16.0,47.0,50.0
2008,2008,7e51a0cb,0.43,0.57,15.0,17.0,4.0,3.0,15.0,6.0,505.0,654.0,17.0,15.0,5.0,4.0,29.0,17.0,19.0,33.0,0.0,0.0,9.0,8.0,22.0,16.0,62.0,54.0
2009,2009,61407f3d,0.43,0.57,15.0,11.0,7.0,9.0,14.0,9.0,568.0,709.0,22.0,23.0,8.0,11.0,34.0,15.0,22.0,23.0,1.0,0.0,6.0,5.0,25.0,20.0,64.0,64.0
2010,2010,a26b0a22,0.39,0.61,12.0,16.0,10.0,1.0,11.0,16.0,480.0,698.0,11.0,16.0,7.0,2.0,17.0,20.0,28.0,26.0,4.0,1.0,2.0,7.0,30.0,22.0,65.0,70.0
2011,2011,426dcb15,0.74,0.26,13.0,9.0,8.0,1.0,18.0,6.0,970.0,402.0,8.0,13.0,7.0,7.0,15.0,5.0,17.0,21.0,2.0,0.0,0.0,9.0,10.0,13.0,49.0,57.0
2012,2012,5c57bea6,0.53,0.47,7.0,9.0,10.0,3.0,27.0,12.0,604.0,580.0,13.0,14.0,5.0,5.0,32.0,27.0,19.0,50.0,0.0,5.0,5.0,10.0,28.0,21.0,72.0,60.0
2013,2013,f898c8ea,0.44,0.56,7.0,10.0,6.0,1.0,22.0,12.0,531.0,694.0,13.0,10.0,4.0,4.0,24.0,19.0,16.0,34.0,3.0,0.0,7.0,11.0,33.0,21.0,56.0,81.0
2014,2014,3296482a,0.44,0.56,8.0,18.0,6.0,10.0,10.0,20.0,544.0,646.0,11.0,13.0,6.0,4.0,11.0,16.0,33.0,21.0,5.0,0.0,8.0,7.0,13.0,25.0,68.0,70.0
2015,2015,1d9de580,0.37,0.63,11.0,16.0,8.0,12.0,11.0,12.0,448.0,685.0,18.0,18.0,6.0,1.0,16.0,26.0,24.0,52.0,1.0,0.0,10.0,1.0,22.0,17.0,45.0,62.0
2016,2016,1357ee3b,0.39,0.61,15.0,15.0,3.0,5.0,5.0,17.0,472.0,652.0,12.0,13.0,10.0,6.0,21.0,15.0,28.0,18.0,3.0,2.0,8.0,6.0,13.0,16.0,55.0,68.0
2017,2017,61422f26,0.34,0.66,11.0,17.0,3.0,5.0,6.0,9.0,444.0,764.0,10.0,12.0,8.0,5.0,7.0,15.0,17.0,12.0,2.0,1.0,9.0,9.0,21.0,19.0,55.0,61.0
2018,2018,ae59ff28,0.49,0.51,25.0,17.0,2.0,4.0,16.0,8.0,454.0,484.0,13.0,17.0,4.0,4.0,27.0,23.0,22.0,30.0,3.0,3.0,3.0,4.0,29.0,16.0,56.0,81.0
2019,2019,1f633005,0.52,0.48,13.0,10.0,1.0,6.0,8.0,18.0,621.0,586.0,17.0,15.0,3.0,3.0,10.0,12.0,16.0,12.0,1.0,0.0,12.0,10.0,16.0,14.0,55.0,66.0
2020,2020,267d7e78,0.71,0.29,9.0,8.0,11.0,6.0,14.0,10.0,817.0,396.0,10.0,10.0,4.0,10.0,10.0,15.0,25.0,40.0,2.0,3.0,4.0,15.0,30.0,12.0,69.0,86.0
2021,2021,3f83499d,0.25,0.75,9.0,6.0,4.0,6.0,11.0,23.0,384.0,942.0,8.0,9.0,7.0,5.0,29.0,29.0,39.0,26.0,1.0,0.0,8.0,7.0,18.0,32.0,59.0,79.0
2022,2022,a24d3d6b,0.3,0.7,10.0,3.0,2.0,7.0,9.0,15.0,450.0,931.0,14.0,20.0,10.0,6.0,11.0,10.0,17.0,14.0,6.0,1.0,11.0,4.0,10.0,20.0,51.0,70.0
2023,2023,476e8583,0.56,0.44,10.0,10.0,5.0,2.0,6.0,10.0,688.0,561.0,10.0,15.0,3.0,3.0,8.0,9.0,16.0,27.0,1.0,0.0,6.0,6.0,21.0,14.0,63.0,49.0
2024,2024,b30bf2e8,0.46,0.54,27.0,24.0,5.0,1.0,17.0,18.0,457.0,540.0,17.0,18.0,3.0,3.0,16.0,17.0,15.0,15.0,1.0,0.0,9.0,4.0,21.0,18.0,65.0,42.0
2025,2025,6630c721,0.38,0.62,22.0,15.0,6.0,5.0,7.0,12.0,493.0,759.0,16.0,13.0,4.0,3.0,12.0,12.0,19.0,18.0,2.0,0.0,10.0,4.0,16.0,8.0,69.0,42.0
2026,2026,d2adf574,0.44,0.56,15.0,15.0,2.0,6.0,11.0,13.0,572.0,703.0,6.0,19.0,5.0,7.0,19.0,21.0,13.0,15.0,4.0,1.0,5.0,7.0,27.0,28.0,68.0,73.0
2027,2027,668c9423,0.46,0.54,18.0,19.0,4.0,6.0,9.0,12.0,604.0,643.0,15.0,16.0,4.0,5.0,20.0,7.0,46.0,18.0,1.0,0.0,5.0,8.0,23.0,20.0,73.0,61.0
2028,2028,88d08b7b,0.67,0.33,12.0,13.0,8.0,1.0,19.0,5.0,914.0,512.0,13.0,17.0,2.0,3.0,17.0,14.0,9.0,18.0,0.0,1.0,2.0,16.0,17.0,14.0,77.0,51.0
2029,2029,a7c5d31f,0.46,0.54,11.0,10.0,3.0,8.0,9.0,9.0,486.0,556.0,12.0,8.0,6.0,8.0,29.0,19.0,23.0,25.0,1.0,1.0,10.0,6.0,23.0,23.0,79.0,76.0
2030,2030,eff6988f,0.71,0.29,10.0,11.0,3.0,5.0,10.0,10.0,869.0,396.0,13.0,11.0,4.0,7.0,23.0,22.0,41.0,12.0,2.0,2.0,10.0,7.0,5.0,20.0,53.0,55.0
2031,2031,21cbea56,0.52,0.48,8.0,13.0,5.0,4.0,11.0,7.0,631.0,575.0,13.0,14.0,8.0,3.0,12.0,15.0,13.0,17.0,0.0,1.0,5.0,8.0,11.0,20.0,61.0,51.0
2032,2032,12f95828,0.31,0.69,19.0,10.0,2.0,13.0,5.0,17.0,418.0,777.0,19.0,10.0,4.0,6.0,13.0,20.0,31.0,8.0,5.0,4.0,15.0,3.0,14.0,25.0,65.0,74.0
2033,2033,0903cee0,0.53,0.47,12.0,14.0,9.0,5.0,14.0,13.0,615.0,558.0,20.0,9.0,5.0,6.0,21.0,37.0,49.0,36.0,3.0,4.0,4.0,5.0,20.0,29.0,78.0,66.0
2034,2034,f855bc55,0.55,0.45,16.0,14.0,5.0,5.0,19.0,17.0,592.0,497.0,13.0,13.0,8.0,1.0,22.0,17.0,24.0,19.0,0.0,0.0,9.0,16.0,12.0,17.0,50.0,73.0
2035,2035,793f900e,0.67,0.33,8.0,14.0,8.0,2.0,17.0,9.0,765.0,437.0,18.0,26.0,2.0,6.0,19.0,31.0,11.0,33.0,1.0,2.0,6.0,8.0,27.0,18.0,89.0,68.0
2036,2036,69a16f9d,0.42,0.58,13.0,16.0,2.0,6.0,9.0,10.0,571.0,780.0,25.0,16.0,7.0,12.0,3.0,17.0,15.0,18.0,1.0,0.0,11.0,8.0,21.0,14.0,53.0,41.0
2037,2037,249bbdaa,0.39,0.61,12.0,12.0,9.0,3.0,7.0,23.0,461.0,619.0,16.0,15.0,3.0,3.0,39.0,28.0,49.0,23.0,1.0,2.0,13.0,6.0,23.0,31.0,69.0,61.0
2038,2038,9594e0b4,0.41,0.59,7.0,17.0,6.0,8.0,1.0,21.0,481.0,601.0,5.0,13.0,3.0,2.0,17.0,29.0,32.0,14.0,1.0,1.0,17.0,4.0,12.0,21.0,80.0,56.0
2039,2039,bbd4160f,0.44,0.56,14.0,12.0,12.0,6.0,14.0,5.0,479.0,594.0,15.0,19.0,4.0,5.0,33.0,39.0,23.0,51.0,2.0,1.0,4.0,7.0,31.0,24.0,60.0,74.0
2040,2040,d4ce66f6,0.3,0.7,16.0,11.0,4.0,13.0,5.0,18.0,416.0,836.0,17.0,12.0,9.0,5.0,14.0,20.0,31.0,12.0,4.0,0.0,7.0,3.0,13.0,15.0,61.0,43.0
2041,2041,d2e788d0,0.51,0.49,13.0,19.0,7.0,1.0,17.0,9.0,601.0,592.0,24.0,7.0,2.0,3.0,24.0,31.0,13.0,33.0,1.0,2.0,1.0,9.0,29.0,24.0,84.0,72.0
2042,2042,9defdd38,0.6,0.4,14.0,13.0,9.0,7.0,7.0,13.0,679.0,461.0,10.0,19.0,5.0,5.0,14.0,20.0,27.0,19.0,1.0,1.0,7.0,6.0,9.0,22.0,42.0,58.0
2043,2043,70598e52,0.53,0.47,12.0,17.0,5.0,2.0,15.0,12.0,605.0,549.0,16.0,13.0,3.0,3.0,20.0,15.0,19.0,20.0,0.0,1.0,4.0,8.0,20.0,29.0,80.0,61.0
2044,2044,9979847f,0.25,0.75,16.0,12.0,0.0,8.0,3.0,18.0,377.0,890.0,17.0,21.0,8.0,6.0,18.0,15.0,23.0,15.0,4.0,3.0,10.0,7.0,15.0,9.0,64.0,54.0
2045,2045,ca0b21bc,0.32,0.68,15.0,20.0,8.0,9.0,10.0,21.0,417.0,738.0,20.0,7.0,5.0,2.0,13.0,20.0,28.0,28.0,1.0,1.0,6.0,5.0,13.0,25.0,55.0,46.0
2046,2046,bf25e016,0.56,0.44,12.0,10.0,2.0,3.0,8.0,11.0,745.0,588.0,11.0,21.0,8.0,10.0,11.0,16.0,8.0,17.0,3.0,1.0,11.0,9.0,13.0,19.0,51.0,67.0
2047,2047,a80ba6fe,0.51,0.49,12.0,14.0,6.0,0.0,6.0,16.0,714.0,713.0,18.0,13.0,4.0,9.0,17.0,18.0,14.0,32.0,0.0,3.0,9.0,5.0,21.0,15.0,76.0,94.0
