match_id,formation_x,formation_y
d413d44b,4-4-2,4-4-2
ba6faf08,3-4-3,4-2-2-2
22e42049,4-3-3,4-2-3-1
b7ae04a4,4-3-3,4-3-2-1
081b6061,4-2-2-2,4-2-3-1
bd3853d3,4-4-2,4-3-3
503d99bb,4-1-4-1,4-2-3-1
62401295,4-2-2-2,4-2-3-1
21098c4b,4-3-3,4-2-3-1
2e24a9b7,4-4-2,3-4-3
227f2241,4-2-3-1,4-2-2-2
a4a836ee,4-2-3-1,4-2-3-1
0137e9d1,4-4-2,4-4-2
8149570c,4-4-2,4-4-2
eed6157d,4-4-2,4-3-1-2(d)
4a69ac75,4-2-3-1,4-3-2-1
19d47df8,4-2-2-2,4-4-2
4477e9e5,4-4-2,3-5-2
16610941,4-2-3-1,4-4-2
88635ea8,4-3-3,4-5-1
709aae29,4-2-3-1,4-3-3
c55a6760,4-4-2,4-5-1
3ef898d7,4-4-2(d),4-3-2-1
ffa35cf0,4-2-3-1,4-2-3-1
436885b1,4-4-2,4-3-3
07cefee6,4-2-2-2,4-4-2
5ca356e8,4-4-2,4-2-3-1
b4128bfc,3-4-3,4-3-3
aabd31e6,4-4-2(d),4-4-1-1
d975268b,4-2-2-2,4-2-2-2
1639b1b8,4-3-3,4-2-2-2
6e192624,4-3-2-1,4-3-2-1
ac2e8aa9,4-2-2-2,4-2-3-1
eeac1cb2,4-3-3,4-2-3-1
df31b840,4-4-1-1,4-2-2-2
313de8db,4-3-3,4-2-3-1
8b3f499e,4-2-3-1,4-2-3-1
ab639872,4-4-2,4-2-3-1
35e28402,3-4-3,3-4-3
6f86cff0,4-3-3(d),4-3-2-1
017d1466,4-3-3,4-2-2-2
ba1dafe2,4-2-2-2,4-4-1-1
1b1a1215,4-3-2-1,4-3-2-1
d3d840d8,4-3-3,4-3-2-1
ab35eb71,3-4-3,4-2-2-2
2e387361,4-2-2-2,4-2-3-1
1145a695,4-2-3-1,4-2-3-1
0ed70cb6,4-2-3-1,4-2-3-1
43c6ec4c,4-2-2-2,4-3-2-1
142a971e,4-4-2,3-4-3
08461fb7,4-3-1-2(d),3-4-3
303ff8aa,4-2-3-1,4-3-2-1
99cc9bef,4-4-2,4-1-4-1
874137a4,4-2-3-1,4-2-3-1
8e1c406c,4-4-2,4-4-2
3d5bce8e,4-2-2-2,4-3-2-1
4f66fdce,4-1-2-3,4-2-3-1
293a56f1,4-4-2,4-2-3-1
4125c6dc,3-5-2,4-3-1-2(d)
aa570063,4-4-2,4-4-2
742e0498,4-5-1,4-3-3
ad17ad24,4-4-2,4-4-2
79bbc767,4-2-2-2,4-3-3
74d79efa,3-4-3,5-3-2
98cf6c7c,4-4-2,4-4-2
ee7cc5cc,4-3-2-1,4-4-2
98d46d57,4-2-3-1,4-2-3-1
23138cea,4-3-1-2(d),4-4-2
c0ad83ad,4-4-2,4-4-2
d2d68951,4-2-3-1,4-2-2-2
ab908980,4-4-2,4-4-2
f43c2627,4-2-3-1,3-4-3
22bd07eb,4-4-2,4-2-2-2
b50b5614,4-4-2,4-4-2
ef117f57,4-4-2,4-3-3
1bf00319,4-2-3-1,5-3-2
349cc534,3-5-2,4-4-1-1
33d9fdf5,4-2-3-1,4-2-3-1
32a852b1,4-2-3-1,4-3-3(d)
fb1654ad,4-4-2,4-2-3-1
c02c6bac,4-4-2,4-4-2
69810fbb,4-3-3,4-3-3
7b0ad8ed,4-4-2,4-1-4-1
d79c908a,4-2-2-2,4-2-3-1
eecdd511,5-4-1,4-4-2
7658c967,4-4-2,4-3-3
6312a67e,4-2-3-1,4-2-3-1
126cd117,4-2-3-1,4-2-2-2
e774ff22,4-3-3,4-2-2-2
22ff436f,4-4-2,4-4-2
bf669f2f,4-4-1-1,4-2-3-1
d65971f2,4-4-2,3-4-3
cfa1b56a,4-4-2,4-2-3-1
01c78a2d,4-2-3-1,4-2-2-2
5ea93d37,4-4-2,4-3-3
c7e43fed,4-2-3-1,4-4-2
76a17c7c,4-4-2,4-2-2-2
86d52519,4-4-2,4-2-3-1
07f07b39,3-4-3,4-2-2-2
99c653af,4-4-2,4-2-3-1
fe850487,4-2-3-1,4-4-2
d0db0a8b,4-4-2,4-2-3-1
af945a15,4-2-2-2,4-2-2-2
4eedf139,4-4-2,4-2-2-2
f59ed932,3-5-2,4-3-3
22a21afb,4-2-3-1,4-4-2
b3ce7043,4-2-2-2,4-5-1
6a1da764,4-3-1-2(d),3-4-3
195c2adc,4-2-3-1,4-2-3-1
d79b5ed4,4-3-1-2(d),4-2-3-1
a856b7f9,4-2-3-1,4-2-2-2
f3c567dd,4-4-2,4-4-1-1
b31c392f,4-4-2,4-4-2
dde69bde,4-2-3-1,4-4-2
3b168fd6,4-3-3,4-4-2
d7189f87,4-4-2,3-4-3
577b8bb8,4-3-3,4-1-4-1
bd7dd571,3-4-3,4-3-3(d)
7055d169,4-2-3-1,4-3-1-2(d)
9ed5b52b,4-2-3-1,4-4-2
256a1988,4-4-2,4-2-3-1
2dc40d4f,4-3-3,4-3-3
62e76434,4-2-2-2,4-3-3
8d5b6c52,4-4-2,4-4-2
e0585e0e,4-4-2,4-2-3-1
46a51f7d,4-2-3-1,4-2-3-1
d7312ebd,4-4-2,4-4-2
f0bef7ae,4-2-2-2,4-3-2-1
a1284b68,4-3-3(d),4-2-3-1
fd16e4ba,4-4-2,4-4-2
13782a57,4-3-3,4-2-2-2
85cb6c8f,3-5-2,4-2-2-2
5346c31d,4-2-3-1,4-2-3-1
e9de296f,4-4-2,4-2-3-1
08cde004,4-3-3,4-4-2
887736bc,4-2-3-1(d),4-2-2-2
8a390da9,4-4-2,3-4-3
a7e0e89e,3-4-3,4-4-2
55666958,4-2-3-1,4-3-2-1
2acd74d6,4-2-3-1,4-4-2
8b72278e,4-4-2,4-3-2-1
1b9669e3,4-4-2,4-4-2
dc9b01e8,3-4-3,4-2-2-2
8b9dc249,4-4-2,4-2-3-1
a54aeb3c,4-4-1-1,4-1-3-2
2a16226d,4-2-3-1,4-3-3
e3bea8b8,4-2-2-2,3-5-2
67158bb5,4-3-1-2,4-4-2
4da6db24,4-2-2-2,4-4-2
c0ab3726,4-3-2-1,4-2-3-1
867a20f5,3-4-3,4-3-3
819b75df,4-2-3-1,4-2-3-1
adefe693,4-4-2,4-5-1
5b8ac8c7,4-4-2,4-2-2-2
d0e0b241,4-2-3-1,3-4-3
14f6c378,4-4-2,4-2-3-1
408ad1dc,4-1-3-2(d),4-3-2-1
b77bd04f,3-4-3,5-3-2
895e7c09,4-2-3-1,4-2-3-1
958a070e,4-4-2,4-4-2
695f8141,4-2-3-1,4-2-3-1
54ca4528,4-2-3-1,4-3-3
a165bdf5,4-1-3-2,4-2-3-1(d)
c91fafcd,4-2-3-1,4-4-2
5f79426f,4-2-2-2,4-4-2
325a7638,4-4-2,4-2-3-1
01324f78,4-1-4-1,4-2-3-1
ed325c60,4-4-2(d),4-1-4-1
964d343b,3-5-2,4-2-3-1
9141f201,4-2-3-1,4-2-3-1
92b0c46c,4-4-2,4-4-2
459214e9,4-4-2,4-2-3-1
b7a40a6c,4-4-2,4-2-3-1
f474026a,4-4-2,3-4-3
7f05c8e0,4-3-2-1,4-2-2-2
2a924cfd,4-4-2,4-4-2
04af0fda,3-5-2,5-4-1
7e7b689c,4-2-3-1,4-4-2(d)
06db2058,4-4-2,4-2-2-2
90102686,4-4-2,4-2-2-2
4b6d96f5,3-4-3,4-3-3
38593327,4-4-1-1,4-2-3-1
10aa5080,4-3-2-1,4-4-2
c214796e,3-4-3,3-4-3
138be838,4-2-3-1,4-4-2
2dbd8b0b,4-4-2,4-2-3-1
05746797,4-4-2,4-1-4-1
86bb2bea,4-2-3-1,4-2-3-1
cc4b64e0,4-4-2,4-2-3-1
48b3ecb9,4-2-3-1,4-2-3-1
ac9a65ea,4-4-2,5-3-2
b04aa536,4-4-2,4-4-2
54a0346e,4-2-2-2,4-2-3-1
e6360fe0,4-3-3(d),4-2-3-1
1479a28b,3-4-3,3-4-3
c7190c1f,4-2-3-1,4-2-3-1
5d98e7e6,3-4-3,4-2-3-1
06383d85,3-4-3,5-3-2
3286b96e,4-2-3-1,4-3-2-1(d)
2f5f8a23,4-4-2,4-2-2-2
71e07ca1,4-2-2-2,4-4-2
ecd8485e,3-5-2,4-2-2-2
bbfe29d2,4-2-3-1,4-4-2
d1d121c7,4-5-1,4-3-3
97c99693,4-2-3-1,4-4-2
0a1c93b4,4-3-2-1,4-4-2
509a5bea,4-2-3-1,4-3-3
e6bc1f29,4-4-2,4-2-3-1
2a301f22,4-2-2-2,3-4-3
48760647,4-3-3,4-2-3-1
b460bb32,4-4-2,4-3-1-2(d)
2c02e1d1,4-2-3-1,4-2-3-1
4f206df3,3-1-4-2,4-2-3-1
8c1394f6,3-4-3,4-2-2-2
941c956d,4-5-1,4-3-3
5d13c197,4-2-2-2,3-4-3
a9429be8,4-2-2-2,4-2-3-1
e5dd9505,4-4-2,4-4-2
2a3793e5,4-2-3-1,4-4-2
a4423f63,4-2-3-1,3-4-3
d9e46175,4-2-2-2,4-4-2
a44c23a4,4-4-2,4-4-2
207b5248,4-4-2,4-3-1-2
1c4b8a57,4-4-2,4-2-3-1
867d08ea,3-4-3,4-4-2
8fbdef5d,4-2-3-1,4-2-3-1
c57a8e8d,4-3-3,4-2-3-1
82b4ca95,4-5-1,4-2-3-1
9fe3febe,3-3-2-2,4-4-2
a8d60ff6,4-2-3-1,4-5-1
aeeb77fc,4-2-2-2,4-4-1-1
e95b2588,4-4-2,4-1-4-1
446f0d99,4-4-2,4-4-2
d1aa3271,4-1-4-1,3-4-3
25f5e47e,4-3-2-1,4-1-4-1
1202acb1,4-4-2,4-4-2
95ac7d44,4-3-2-1,4-4-1-1
aed2b90b,4-2-2-2,4-4-2
75220ead,4-4-2,4-4-2
31b10b4c,4-4-2,3-4-3
9dafff66,4-4-2,4-1-4-1
262193b3,4-4-2(d),4-3-3
9c6a2f94,4-3-3,4-4-2
ec7274c0,3-4-3,4-3-3(d)
5aa7f90b,4-5-1,4-2-3-1
37c34100,4-2-3-1,3-4-3
0d234b90,4-1-4-1,4-2-2-2
3505425b,4-4-2,4-5-1
e9a96548,4-2-2-2,4-2-2-2
d376ad57,4-4-2(d),3-4-3
612c7914,5-4-1,4-4-2
273a53fc,4-3-3,4-4-2
8b8f19c0,4-4-2,4-4-2
efc2a670,4-4-2,4-3-2-1
0b6d40c5,4-1-4-1,4-4-2
386b9a82,3-4-3,3-4-3
3b452df0,4-4-2,4-2-3-1
4bd8f1d5,4-1-4-1,4-2-3-1
afa6f343,4-4-2(d),4-1-4-1
91a61918,4-4-2,3-2-2-2-1
bb5953f9,4-2-3-1,4-3-2-1
6c8c4d1a,4-2-3-1,4-4-2
1fe6901f,4-1-4-1,4-4-2
6e8f0e3e,4-4-1-1,4-2-2-2
a12e422c,3-4-3,4-2-2-2
bcf15aba,3-2-2-2-1,3-2-2-2-1
271adbd0,4-2-3-1,4-3-2-1
aa996107,4-1-4-1,4-4-2
4c66f244,4-2-2-2,4-4-2
68974e33,4-4-2,4-1-4-1
33165f42,4-4-2,4-4-2
b5e24bc9,4-1-4-1,4-1-4-1
6e11f898,4-4-2,3-5-2
6999b1a0,4-4-2,4-4-2
6830d52f,3-2-2-2-1,4-2-3-1
96e8cb92,4-1-4-1,3-2-3-2
c188683e,4-1-4-1,4-2-3-1
61b8b4da,4-2-3-1,4-1-4-1
206bfcf0,4-2-2-2,4-2-2-2
2ffc9376,3-2-2-2-1,4-1-4-1
48a26407,4-2-3-1,4-2-2-2
e90af81c,4-2-2-2,3-2-3-2
16bb809b,3-5-2,4-1-4-1
b83a53c3,4-4-2,4-2-2-2
5be74cda,4-4-2,4-4-2
a9c4da3e,3-2-2-2-1,3-2-2-2-1
592e74ab,4-1-4-1,4-1-4-1
34c786e8,4-4-2,4-4-2
104beba1,4-1-4-1,4-2-3-1
d97aedf7,4-4-2,3-1-2-2-2
d2d44529,4-1-4-1,4-4-2
8bfabe21,4-2-3-1,4-4-2
d88a3f0a,4-4-2,4-4-2
bbddb46a,4-4-2,4-4-2
637330f8,3-5-2,3-4-3
64042946,4-4-2,4-4-2
83e25acf,4-1-4-1,4-2-3-1
4f8ebd8c,3-2-3-2,4-2-2-2
e344cb66,4-2-2-2,3-1-4-2
6bd9667d,4-1-4-1,4-1-4-1
5bd83f8d,4-2-2-1-1,4-3-2-1
b0dd4747,4-2-2-2,4-1-4-1
e059292a,4-2-2-2,3-4-3
848d3555,3-1-4-1-1,3-2-2-2-1
c60879d1,4-1-4-1,4-4-2
5df44b11,4-4-2,4-1-4-1
02dfa469,4-4-2,4-3-2-1
c38c822b,4-1-4-1,3-1-4-2
25bbcd4f,4-4-2,4-1-4-1
62f320a8,4-2-3-1,4-4-2
ce338edb,4-3-3,3-5-2
03f64a42,4-1-4-1,4-4-2
cfd01b35,4-4-2,4-2-3-1
b447bc32,4-2-2-2,4-1-4-1
01dad537,3-4-3,4-4-2
17abcc36,4-4-2,3-4-3
2ab8da78,4-1-4-1,4-1-4-1
208c1a6e,4-2-2-2,4-1-4-1
7fb0f3bf,3-4-3,4-1-4-1
97758716,4-1-4-1,4-4-2
51f0b015,4-2-3-1,4-4-2
43c50e7d,3-5-2,3-2-3-2
84a25f29,4-4-2,4-2-3-1
a7fc6107,4-2-2-2,3-3-2-2
66e58adb,4-1-4-1,4-1-4-1
98f7f3a3,4-2-2-2,4-2-3-1
0134c8df,3-4-1-2,3-4-3
95a089d7,3-2-2-2-1,4-2-2-2
17463db7,4-1-4-1,4-4-2
824cee12,4-4-2,3-4-3
f7762281,4-1-4-1,4-3-2-1
eab8ffda,4-2-3-1,4-2-2-2
de4917a5,4-2-2-2,3-1-4-2
e20e255c,4-2-3-1,3-2-2-2-1
128dec24,3-2-2-2-1,4-4-2
71c82ac5,3-4-3,4-2-2-2
fa35bf22,4-1-4-1,4-2-3-1
f7adf4ad,3-3-2-2,3-2-2-2-1
9b5a683b,4-2-3-1,4-2-3-1
887fc4e0,4-4-2,4-2-2-2
a5f0fdc0,4-2-2-2,4-1-4-1
afecb62d,3-4-3,3-2-2-2-1
357d327c,4-4-2,5-4-1
8113b235,4-1-4-1,3-2-2-1-2
3666ee1a,4-1-4-1,4-2-2-2
1befc598,3-1-4-2,4-1-4-1
349e2112,4-2-2-2,4-1-4-1
f96bece2,3-3-2-2,4-4-2
61527cdb,4-4-2,4-1-4-1
f8029619,4-4-2,4-1-4-1
5398d74a,4-2-2-1-1,3-4-1-2
21323dd4,4-4-2,4-4-2
4a60252f,4-2-3-1,4-2-2-2
7fd9cdd4,3-2-2-1-2,4-1-4-1
fbd38a66,4-1-4-1,3-2-2-2-1
c3a61aa7,4-4-2(d),3-3-2-2
1c359926,4-4-2,4-2-3-1
6f000f9e,4-1-4-1,4-2-3-1
e81f55f9,4-4-2,4-2-3-1
e599678a,4-2-3-1,5-3-2
ffd96bff,4-2-2-2,4-1-4-1
3e39abc5,4-1-4-1,4-4-2
ea705008,3-5-1-1,4-4-2
badb1786,3-4-3,4-4-2
abb582f2,4-1-4-1,4-3-2-1
74f50a0b,4-1-4-1,3-1-4-2
00b0aa7a,3-3-2-2,3-5-2
bf43a155,3-2-2-1-2,4-4-2
e4608b2e,4-2-2-2,4-1-4-1
fa1f3b55,4-2-2-2,3-3-2-2
97509c14,4-4-2(d),4-4-2
6e08f11b,4-2-3-1,4-1-4-1
f0ef3886,4-4-2,3-1-4-2
95a61fe9,4-2-3-1,4-1-4-1
1296b721,4-2-3-1,4-2-2-2
c70a311d,3-5-2,4-1-3-2(d)
6f0dadcb,4-2-3-1,3-2-2-2-1
bcb5b303,4-4-2,3-3-2-2
7d5b8871,4-2-2-2,4-2-3-1
a49e191e,4-2-3-1,4-4-2
cdec1369,4-1-4-1,4-1-4-1
d5d736ef,4-4-2,4-4-2
f2881dc1,3-1-4-2,3-1-2-2-2
a5bab21f,4-1-4-1,3-1-4-2
ee37e406,4-1-4-1,4-2-2-2
190484d3,3-2-2-2-1,3-5-2
e8de71b9,4-2-2-2,4-2-3-1
73cd69c5,3-2-2-2-1,4-4-2
b771e973,4-2-2-2,4-2-2-2
84f49ee2,3-2-2-2-1,4-2-2-2
3da02e15,4-4-2,4-1-4-1
7a2c8e2d,4-1-4-1,4-4-2
ac666abe,4-2-3-1,4-4-2
a2401dab,4-2-2-2,4-1-4-1
64a0f14b,3-3-2-2,3-1-4-2
1d33d149,3-4-3,4-4-2
d25c0be5,4-2-3-1,4-1-4-1
64cafd34,3-2-3-2,3-2-3-2
a34afc99,4-2-3-1,5-1-2-2
a9b04f70,4-4-2,3-2-2-2-1
bec6fd61,4-4-2,3-3-2-2
8b9a2374,4-2-2-2,4-2-3-1
0da03d10,3-1-4-2,4-2-2-2
93caa39b,4-1-4-1,4-2-3-1
91572149,4-4-2,4-1-4-1
94d131d1,4-2-3-1,4-2-3-1
d1c154c2,3-2-2-1-2,4-1-4-1
c5dcc490,5-3-2,4-1-4-1
2ad46e96,4-4-2,4-2-2-2
3e59a7f2,3-4-3,4-2-2-2
ee009263,4-2-3-1,4-2-2-2
f3ba02c6,4-2-2-2,3-1-4-2
93ceafbb,4-2-3-1,3-3-2-2
bc534a87,4-3-3,4-2-3-1
988a09ba,4-1-4-1,3-2-2-2-1
639d470c,4-2-3-1,4-1-4-1
d0978087,4-4-2,4-2-2-2
92b4d472,4-1-4-1,3-3-2-2
a4c84ae7,4-1-4-1,4-4-2
e7ddc8d4,4-2-3-1,4-2-2-2
0d6793ff,3-1-4-2,3-2-2-2-1
742f222a,4-2-3-1,4-2-3-1
7f018acf,3-1-4-2,3-2-2-1-2
def995cc,3-3-2-2,4-1-4-1
582c7af9,4-1-4-1,5-4-1
13375843,4-4-2,4-1-4-1
e7adc105,3-1-4-2,3-2-3-2
2fcc0d89,4-2-2-2,4-2-2-2
342a46e9,3-2-3-2,4-2-2-2
e982d83f,4-4-2,4-2-3-1
e477d28c,4-4-2,4-2-3-1
fe1f2ee5,3-3-2-2,4-1-4-1
7b2b21cb,4-2-3-1,3-1-4-2
34f7793f,4-2-3-1,5-1-2-2
9eaada3d,4-1-4-1,4-1-4-1
d76ebcee,4-2-2-2,3-3-2-2
7e2758cc,3-2-1-2-2,4-4-2
9be74470,3-4-1-2,4-2-2-2
b444df9a,4-1-4-1,4-2-3-1
2cb199b0,4-3-3,4-4-2
68311c30,4-1-4-1,3-1-4-2
9172e3c8,3-2-2-2-1,4-1-4-1
c520e02b,3-2-2-1-2,4-4-2
a6c5c209,4-2-2-2,3-2-2-2-1
9f9ae3eb,4-1-4-1,4-1-4-1
2e532e72,3-2-2-2-1,3-3-2-2
db1d2af6,4-2-2-2,3-3-2-2
7f63a675,4-2-2-2,3-4-3
be01c5f1,4-2-2-2,4-1-4-1
401ae99b,4-1-4-1,3-2-2-2-1
2e5ac1bc,3-2-2-2-1,3-1-4-2
006a5676,5-3-2,3-1-4-2
f12fc51d,4-4-2,4-2-3-1
c2ce250c,3-1-4-2,4-2-2-2
7a72c2d3,4-2-3-1,4-1-4-1
b109995c,4-1-4-1,4-2-2-2
647a65c5,4-2-2-2,4-4-2
6d3dedb0,4-2-3-1,3-2-3-2
00ea5103,3-2-2-2-1,4-2-2-2
cd72ec43,4-1-4-1,3-2-3-2
df8fbe37,4-1-4-1,3-4-1-2
f3bbe281,4-1-4-1,4-1-4-1
c4c53328,4-4-2,4-1-4-1
a7efee87,3-2-3-2,3-3-2-2
be83c256,3-2-2-2-1,4-1-4-1
42f8a227,3-5-2,4-2-3-1
1a6f9817,4-1-4-1,3-2-3-2
878fac0e,4-2-2-2,3-4-3
9c343f00,4-2-2-1-1,4-1-4-1
086e4802,4-1-4-1,3-2-2-2-1
9fb4ebab,4-2-3-1,4-2-2-2
7010f440,3-2-3-2,4-4-2
bcb47d9e,4-4-2,3-5-2
8583292b,4-4-2,3-4-3
7c2ee19f,3-5-2,4-3-3
18069df5,4-3-2-1,4-2-3-1
bb80c95b,4-2-3-1,4-3-2-1
64c7bcd2,4-3-3,3-4-1-2
afff20a9,3-5-2,4-4-2
19a738c0,3-4-3,3-4-3
38da3cd1,4-3-3,4-3-3
93dbea52,4-4-2,3-5-1-1
067b9a41,3-4-3,4-4-2
e5ce9773,4-1-4-1,4-4-2
099910a6,4-4-2,4-2-3-1
dffe560f,3-5-2,3-4-1-2
30cedc60,4-2-3-1,4-3-3
a2c14ed5,4-4-2,4-4-2
2b0f4f49,4-4-2,3-5-2
7e724c75,4-3-3,3-4-3
3a9a6cbf,4-4-2,3-5-2
62cce1df,4-4-1-1,3-5-2
45ccf482,4-3-2-1,4-4-2
c1ee8172,3-5-2,4-4-2(d)
680ec217,3-5-2,3-5-2
3bf9a086,4-4-1-1,4-3-3
62e84135,4-3-3,3-5-2
4658166d,3-5-2,4-4-2
11a2c45f,4-2-3-1,4-2-3-1
2756c86c,4-2-3-1,4-4-2
99d3f1d0,3-5-2,4-2-3-1
aeec54b9,4-2-2-2,4-4-1-1
e603a7c1,4-1-4-1,4-4-2
58783a71,3-4-3,3-4-3
99c13b37,4-4-2,4-4-2
c59ccf5a,3-5-2,4-4-2
f120d0a0,4-1-4-1,4-2-3-1
753e7ccc,4-4-2,3-5-2
d0f59a88,4-3-3,3-5-2
c66742da,4-4-2,3-4-3
11ea85c8,4-4-2,4-4-2
c608e997,3-5-2,4-4-2
d72c916b,4-3-3,3-4-1-2
985ff3f0,4-4-2,4-4-2
08cbe095,4-4-2,4-3-3
5442ba12,4-3-3,3-5-2
498b3c79,3-5-2,4-1-4-1
4d10a2b1,4-3-3,4-4-2
e6d0225d,3-4-3,4-3-3
c59d55e4,4-2-3-1,4-4-2(d)
f141cb50,4-4-2,4-2-3-1
d11deff0,3-5-2,4-4-2
724e53c6,4-4-2,4-3-3
27ad8f59,4-4-2,4-4-2
7c5bce63,3-5-2,3-4-3
3ac9bce3,4-3-3,4-2-3-1
fd162bb3,4-2-3-1,4-4-2
97954910,4-3-3,4-1-4-1
a5763a53,4-1-4-1,4-4-2
6fbc572e,4-3-3,4-4-2
da6b6783,4-4-2,3-5-2
5f7418cc,4-4-2,4-2-3-1
2b185a14,4-2-3-1,4-4-1-1
163565ce,3-5-2,4-3-3
edbaa665,4-4-2,4-4-2
4673b564,3-5-2,3-4-3
08b12eb9,4-4-2,4-4-2
5faeb9d2,4-1-4-1,3-5-2
c84e6c42,4-4-2,4-2-3-1
daf8e97a,4-4-2,3-5-2
5f29daab,4-4-2,4-4-2
61dc972e,4-2-3-1,4-2-3-1
5468f316,4-2-3-1,4-4-2
797a65b4,4-2-3-1,4-2-3-1
043b7e7e,4-4-2,3-5-2
238b30f5,3-5-2,4-3-3
6ba4d624,4-4-2,4-4-2
1d93fcc3,4-4-2,4-2-3-1
131c9caa,4-4-2,4-2-3-1
ef0c639a,4-1-4-1,4-2-3-1
dc6a34e3,4-3-3,4-3-3
9e30ad58,3-5-2,4-4-2
a6e75315,4-4-2,4-4-2
2010d7ac,4-3-3,4-2-3-1
d15184f7,4-4-2,3-5-2
46a13aef,4-1-4-1,4-4-2
18025bde,4-4-2,4-4-2
2533eec4,4-4-2,3-4-3
17a1c1b8,3-4-3,4-3-3
d74b4660,4-4-2,4-4-2
b9f0d926,3-5-2,3-4-3
b4ed8753,4-4-2,4-4-2
0ea896a5,4-3-3,3-5-2
65e176bd,4-1-4-1,3-4-3
261c8d82,4-2-3-1,4-4-1-1
c958583c,4-4-2,4-3-3
9e262d2b,4-2-3-1,4-4-2
298c44d2,4-4-2,4-4-2
df317dff,3-5-2,4-4-2
2e9825c3,4-3-3,4-1-4-1
9c6be033,4-4-2,4-2-3-1
de27ad08,4-3-3,4-2-3-1
658af911,4-2-3-1,4-4-2
2dddd8e7,4-2-3-1,4-2-3-1
d64adc89,4-2-3-1,4-2-2-2
a7bcd0ed,3-4-3,3-5-2
257e9995,4-4-2,3-5-2
05f0ac3a,4-3-3,4-2-3-1
a31e57a2,4-3-3,4-4-2
5714954a,4-4-2,4-1-4-1
f10c62ca,4-4-2,4-3-3
602c2301,4-4-2(d),4-3-3
2c80fea8,4-2-3-1,4-2-3-1
1707a1bf,4-3-3,4-2-3-1
a643e0b6,4-4-2,4-2-3-1
2b0e0b99,4-3-3,4-4-2
5d2381d3,4-4-2,4-2-3-1
13699801,4-3-3,4-4-2
36611668,4-2-3-1,4-3-3
12723821,4-2-3-1,4-2-3-1
bb6aa4f6,4-2-3-1,4-4-2
db18a228,4-4-2,4-4-1-1
5c432f6b,4-4-2,4-4-2
8d1b33a2,4-2-3-1,4-4-2
fbbad07f,4-2-3-1,4-3-3
176e87ad,3-5-2,4-4-2
0048f798,4-4-2,4-5-1
68a7f9a7,4-3-3,4-2-3-1
bc17882a,4-2-3-1,4-2-3-1
e45b0920,4-2-3-1,4-4-2
d1192314,4-3-3,3-5-2
db6b7fe8,4-1-4-1,4-4-2(d)
b46448d6,4-4-2,4-2-3-1
df874c57,4-3-3,3-5-2
a7b68aed,4-4-2,4-3-3
5dc61284,4-2-3-1,4-3-3
b4affa1c,4-4-2,4-3-3
b51e5fac,4-4-2,4-3-3
105b7e35,4-5-1,4-4-2
4eeb397f,3-4-1-2,4-2-3-1
9ff52815,4-2-3-1,4-2-3-1
040e9cf0,4-1-4-1,4-4-2(d)
c8b119ae,4-4-2,4-3-3
021601e1,4-2-3-1,4-4-2
d7fd9fba,4-4-2(d),4-4-2
7033f8a3,4-2-3-1,4-2-3-1
97bc65ff,4-3-3,4-2-3-1
559faff0,4-4-2,4-4-2
0228ea4a,4-1-4-1,4-4-2
8a7e749c,4-4-2,4-4-2
540b1e77,4-4-2,4-2-3-1
b0fc917a,4-5-1,4-3-3
b7d8ee1f,4-4-1-1,4-3-3
6d072666,3-5-2,3-5-2
d102478f,4-3-3,4-4-2
d6c00014,4-3-3,4-4-2
3cd2d4b6,4-2-3-1,4-3-3
449e376d,4-4-2,4-3-3
bf8782ff,4-4-2,3-5-2
b253bb1f,4-4-2,4-4-2
a6f336b9,4-4-2(d),3-5-2
224956c3,4-4-2,4-4-1-1
a00c7985,4-4-2(d),4-2-3-1
b829ee3e,4-2-3-1,4-2-3-1
36e7920a,4-4-2,4-4-2
f685a534,4-4-1-1,4-2-3-1
4b682efd,4-1-4-1,3-5-2
c645f500,4-4-2,4-2-3-1
fef124d5,4-2-3-1,4-4-2
ef4e0c0f,4-3-3,4-4-2
afe77e9b,4-4-2,4-4-2
72f46f0e,4-4-2,4-3-3
9ee39cf8,4-4-2,4-2-3-1
d38ede3c,4-4-2,4-4-2
cceee123,4-2-3-1,4-4-2
b1acaf64,4-4-2,4-2-3-1
56d01af6,4-2-3-1,4-4-2
cf40de31,4-4-2,4-2-3-1
ddea4342,4-4-2,4-3-3
244f79cf,4-2-3-1,4-3-3
4440bd01,4-4-2,4-1-4-1
1d7a7fc5,4-4-2,4-2-3-1
f3e24339,4-4-2,3-5-2
be9db4be,4-2-3-1,4-1-4-1
26bec54c,4-3-3,4-2-3-1
f3697d9e,4-4-2,4-4-2
cb78db31,4-4-2(d),4-5-1
fd89adbb,4-3-3,4-2-3-1
58f102e1,4-1-4-1,4-4-2
dc5edf75,3-5-2,4-2-3-1
3605e883,4-4-2,4-4-2
7ffc194c,4-1-4-1,4-4-2
7df9f6a3,4-2-3-1,4-3-3
f269d35c,4-4-2,4-4-2
7b4a6522,4-3-3,4-5-1
d49c0ded,4-2-3-1,4-4-2
1e9d4748,4-2-3-1,4-4-2
642146a0,4-4-2,4-3-3
5345147a,4-2-3-1,3-5-2
8d5847be,4-4-2,4-1-4-1
9a3d1f8e,4-4-1-1,4-4-2
1b13530a,4-3-3,4-4-2
224a678c,4-4-2,4-2-3-1
dbe24f88,4-4-2,4-4-2
535a5116,4-3-3,4-3-3
